0.001	0.99985	-0.29922942643390016
0.002	0.9994015411471324	-0.5968768918101497
0.003	0.9986562462163797	-0.8928612146484882
0.004	0.9976158187178354	-1.1871021160618223
0.005	0.996282041984256	-1.479520239278942
0.006	0.9946567782392775	-1.7700371687924266
0.007	0.9927419676466711	-2.058575449130462
0.008	0.9905396273410165	-2.3450586032475185
0.009	0.9880518504401762	-2.6294111505300033
0.01	0.9852808050399566	-2.911558624414501
0.011	0.9822287331913472	-3.191427589614104
0.012	0.9788979498607284	-3.4689456589505063
0.013	0.9752908418734462	-3.7440415097888535
0.014	0.9714098668411507	-4.0166449000714755
0.015	0.9672575520733032	-4.286686683948548
0.016	0.9628364934732537	-4.554098827002917
0.017	0.9581493544192975	-4.818814421066408
0.018000000000000002	0.9531988646311209	-5.080767698624699
0.019	0.9479878190220481	-5.339894046809124
0.02	0.9425190765375027	-5.596130020973589
0.021	0.9367955589801009	-5.84941335785405
0.022000000000000002	0.9308202498217947	-6.099682988308763
0.023	0.9245961930034834	-6.346879049637654
0.024	0.9181264917225194	-6.5909428974786906
0.025	0.9114143072085261	-6.831817117281314
0.026000000000000002	0.9044628574879567	-7.069445535354157
0.027	0.8972754161378178	-7.303773229485888
0.028	0.8898553110289851	-7.534746539139269
0.028999999999999998	0.8822059230595392	-7.762313075216742
0.030000000000000002	0.8743306848785517	-7.986421729395676
0.031	0.8662330796007478	-8.207022683036413
0.032	0.8579166395124789	-8.424067415656655
0.033	0.8493849447694346	-8.63750871297725
0.033999999999999996	0.8406416220865243	-8.847300674536928
0.035	0.8316903434203609	-9.053398720874295
0.036000000000000004	0.8225348246447757	-9.255759600281243
0.037	0.8131788242197984	-9.454341395122412
0.038	0.8036261418545309	-9.649103527726355
0.039	0.7938806171643458	-9.840006765845066
0.04	0.7839461283228407	-10.027013227684234
0.041	0.7738265907089774	-10.210086386503392
0.041999999999999996	0.763525955549834	-10.389191074788807
0.043000000000000003	0.7530482085593999	-10.56429348799809
0.044000000000000004	0.7423973685738378	-10.735361187878544
0.045	0.7315774861836428	-10.90236310535908
0.046	0.7205926423631196	-11.065269543020174
0.047	0.7094469470976025	-11.2240521771389
0.048	0.6981445380088419	-11.378684059313581
0.049	0.6866895789789753	-11.529139617669271
0.049999999999999996	0.6750862587735033	-11.675394657643945
0.051000000000000004	0.6633387896636875	-11.817426362359384
0.052000000000000005	0.6514514060487845	-11.95521329257887
0.053	0.6394283630785298	-12.088735386250827
0.054	0.6272739352762828	-12.21797395764429
0.055	0.6149924151632413	-12.342911696075765
0.056	0.6025881118841313	-12.463532664232057
0.057	0.5900653498347772	-12.579822296089116
0.057999999999999996	0.5774284672919531	-12.691767394431896
0.059000000000000004	0.5646818150459134	-12.799356127976557
0.06	0.551829755036	-12.902578028098633
0.061	0.5388766589897162	-13.001423985169291
0.062	0.5258269070656614	-13.095886244503419
0.063	0.5126848865007093	-13.185958401922381
0.06399999999999999	0.4994549902618166	-13.271635398934666
0.065	0.48614161570284	-13.3529135175382
0.066	0.4727491632267402	-13.429790374647116
0.06699999999999999	0.4592820349535458	-13.50226491614709
0.068	0.44574463339444603	-13.570337410582445
0.069	0.43214136013238097	-13.634009442478723
0.06999999999999999	0.4184766145094886	-13.693283905305552
0.07100000000000001	0.40475479232176986	-13.748164994081769
0.072	0.39098028452132505	-13.79865819762896
0.073	0.37715747592651194	-13.844770290475871
0.07400000000000001	0.3632907439403733	-13.886509324418622
0.075	0.34938445727767475	-13.923884619740868
0.076	0.33544297470089157	-13.956906756098064
0.07700000000000001	0.3214706437654786	-13.985587563070112
0.078	0.30747179957475135	-14.00994011038753
0.079	0.29345076354470356	-14.029978697834899
0.07999999999999999	0.27941184217908155	-14.045718844836768
0.081	0.2653593258550301	-14.057177279730382
0.082	0.2512974876196208	-14.064371928730418
0.08299999999999999	0.2372305819975692	-14.067321904589758
0.084	0.22316284381044127	-14.066047494962083
0.085	0.209098487007645	-14.060570150471255
0.086	0.19504170350949876	-14.050912472491419
